"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","tv_S","ooh_S","print_S","facebook_S","cluster","top_sol"
"59","3_33_4",0,0.160159601077537,1.36089743275956,1.69725504376733,0.235165463322837,0.262906510441739,0.908916302796797,0.0343108878950959,0.210462488799895,7,FALSE
"60","3_34_2",0,0.346175452712428,0.873903152538385,0.904868912060994,0.144046382782211,0.237128294727531,0.664019323912189,0.596898540800439,0.248745752879185,3,FALSE
"61","3_35_1",0,0.214570266475117,1.25627385980508,1.52610520906738,0.228639924533889,0.217564865973865,0.929062669314689,0.0974950623996839,0.456514381123264,6,FALSE
"62","3_35_10",0,0.143445979604433,1.32102268607757,1.6468057738174,0.237621314485351,0.140323596570971,0.914151142048014,0.0480462196704344,0.191789822570127,7,FALSE
"63","3_35_11",0,0.206725057142411,1.26398751585918,1.53915597851061,0.230501120460219,0.211081404294955,0.716068807568786,0.0750946727325344,0.241714838681614,4,FALSE
"64","3_35_6",0,0.433592864443698,0.612001320495006,0.454082208478537,0.0748129357225319,1,0.579716092791751,0.456033621126125,0.267167467548453,11,FALSE
"65","3_35_8",0,0.147640420038197,1.28969832130569,1.51193888416113,0.231360433571424,0.251720881602332,0.799126507025337,0.0383051898070367,0.0504249666482357,4,FALSE
"66","3_36_10",0,0.255507605563088,0.873903480530397,0.904868949027366,0.144046370735131,0.203958340427133,0.904141635319169,0.227248052271118,0.536568286393722,6,FALSE
"67","3_36_4",0,0.154571345348177,1.3173817144042,1.55667615524703,0.237893599044127,0.0486241058331826,0.881949425308157,0.0955853019466297,0.172942999998331,8,FALSE
"68","3_36_7",0,0.319539000991676,0.794916990151752,0.806997422488396,0.129860976699627,0.237367223110318,0.490593063969979,0.309293558977276,0.215083607883759,3,FALSE
"69","3_37_3",0,0.144794866176175,1.2620400028784,1.54929739564937,0.224575870254139,0.141229384284593,0.79713879019896,0.0878043416646791,0.0649333104288793,4,FALSE
"70","3_37_4",0,0.155320630827871,1.27028267400479,1.56292026787821,0.226393260600632,0.123145707418832,0.903570913838141,0.162730916584079,0.0983277826652163,8,FALSE
"71","3_37_7",0,0.214597374995055,0.953801827427277,0.845810518962512,0.120390866293526,0.103161659298311,0.802841594043975,0.271107032069053,0.159232065433677,8,FALSE
"72","3_38_3",0,0.432275383055936,0.769404995174538,0.613312810674011,0.0939672761143949,1,0.579716092791752,0.456033621126125,0.232398036985411,11,FALSE
"73","3_38_4",0,0.244250689562142,1.21217895300828,1.4428448329418,0.216676569440125,0.33249389534666,0.658557118027293,0.230392907586728,0.0199669194597953,4,FALSE
"74","3_38_5",0,0.158885911970592,1.28969833217938,1.51193884772487,0.231360438406963,0.251720881602332,0.74916860388947,0.0383051898070367,0.0504249666482357,4,FALSE
"75","3_38_8",0,0.218759421721013,1.26398768834395,1.53915653789824,0.230501147977956,0.261264879066621,0.716068807568786,0.0928957184447075,0.241714838681614,4,FALSE
"76","3_39_11",0,0.163265912419846,1.29381771667166,1.5897963386228,0.237744798650466,0.145896506787658,0.811058346208957,0.152860335139961,0.0649333104288793,8,FALSE
"77","3_39_4",0,0.309564110126811,0.794916994458646,0.80699733564279,0.129860974613063,0.237367223110318,0.490593063969979,0.268157557582502,0.215083607883759,3,FALSE
"78","3_39_6",0,0.13211220835176,1.29497332521312,1.6037349753388,0.231848166781914,0.142489973247336,1,0.0138372136381864,0.223439919235683,7,FALSE
"79","3_39_7",0,0.288650972311171,0.873903449983475,0.904868935250197,0.144046423902107,0.121028918178271,0.664019323912189,0.38246309438681,0.248745752879185,3,FALSE
"80","3_40_10",0,0.160583489314885,0.660311251858247,0.588616530513342,0.101473175194573,0.203885355435787,0.781458930476891,0.12025978460874,0.0302449971413874,4,TRUE
"81","3_40_4",0,0.212009676383902,0.953801844349082,0.845810457589617,0.120390870980915,0.103161659298311,0.802841594043975,0.271107032069053,0.143141145583593,8,TRUE
"82","3_40_6",0,0.212446295076842,1.25627400927611,1.5261053456795,0.228639960191079,0.0886695586612672,0.929062669314689,0.108148782256889,0.456514381123264,6,FALSE
"83","3_40_9",0,0.358933570904328,0.829884696966888,0.686846444610132,0.101891574505503,0.102667002163849,0.570060521828063,0.383593071930187,0.567179718853636,1,FALSE
"84","3_41_2",0,0.138656252898728,1.2896984895768,1.51193915477233,0.231360466889016,0.212445363183088,0.799126507025337,0.0383051898070367,0.0504249666482357,4,FALSE
"85","3_41_7",0,0.149647866676959,1.32142681588799,1.64747401577416,0.237711101332796,0.0220738168797055,0.904341685923493,0.159296788396058,0.059847438407105,8,FALSE
"86","3_41_8",0,0.219051405059725,1.03646904442662,0.997268389703849,0.134963181964738,0.115738111715836,0.943134307830048,0.220355908015302,0.392730070807743,6,FALSE
"87","3_41_9",0,0.159998806158738,1.31738171227529,1.55667604246778,0.237893626327845,0.0486241058331826,0.806280063786093,0.0955853019466297,0.15043068357618,8,FALSE
"88","3_42_3",0,0.156927548819946,1.29497332725783,1.60373517581711,0.231848143773044,0.142489973247336,0.843504930951707,0.0220681280483402,0.223439919235683,7,FALSE
"89","3_42_4",0,0.271296078790803,0.873903069199259,0.904867853083673,0.144046352209421,0.212281809024206,0.664019323912189,0.290327710045063,0.248745752879185,3,FALSE
"90","3_42_8",0,0.144794866176175,1.50113209888492,1.66434323943302,0.212054748485528,0.141229384284593,0.79713879019896,0.0878043416646791,0.0649333104288793,4,FALSE
"91","3_43_1",0,0.247575475279908,0.810587372292643,0.668508936537451,0.0998808553928033,0.117947977183459,0.776634959897518,0.358319535096414,0.175849475648262,3,TRUE
"92","3_43_10",0,0.191519873989172,1.26751305037563,1.54512674449549,0.231353449277063,0.214377977999467,0.582576392254408,0.0183122952474003,0.0763835626785154,4,FALSE
"93","3_43_6",0,0.225763054960757,1.25422040607687,1.51176570740631,0.22633802443078,0.264051058573585,0.683630283841633,0.132508161597799,0.188831681039127,4,FALSE
"94","3_43_7",0,0.189743463671312,0.660311507932047,0.588616563899449,0.101473150829012,0.203885355435787,0.850177931721395,0.076622398169897,0.294271494516877,7,TRUE
"95","3_44_11",0,0.1387750226988,1.27191886983697,1.56562457148116,0.226754151650329,0.141508138244662,1,0.0410380208254224,0.228848828317641,7,FALSE
"96","3_44_2",0,0.193007035206232,1.25910807326047,1.51528720542871,0.227039101793696,0.0871594479757387,0.716068807568786,0.0750946727325344,0.241714838681614,8,FALSE
"97","3_44_8",0,0.265630890351392,1.20333784093799,1.45233219666901,0.211687416230014,0.212000347355243,0.567806213206737,0.301669625092561,0.00789848225163518,3,FALSE
"98","3_44_9",0,0.341774919709663,0.794916982918024,0.806997470053648,0.129860949797463,0.392230154344942,0.490593063969979,0.309293558977276,0.215083607883759,5,FALSE
"99","3_45_1",0,0.376381266417969,0.715197644050197,0.665845264907072,0.112337386265537,0.34192335935042,0.300428289922734,0.290327710045063,0.0641673903443673,2,TRUE
"100","3_45_5",0,0.151399850616179,1.30264367815452,1.49704302525104,0.199959195414536,0.153801579451397,0.784477553222985,0.087804341664679,0.0770808055212942,4,FALSE
"101","3_45_9",0,0.269229814073126,0.686239515731902,0.587612063869377,0.0983004836473032,0.0776274327326849,0.802841594043975,0.270308653228587,0.475803627097872,6,TRUE
"102","3_46_11",0,0.37795903318201,0.809570700775117,0.667114652510521,0.0997320553839837,0.196826331491106,0.308420768265195,0.367871419255795,0.135608063938512,2,FALSE
"103","3_46_4",0,0.242334403518324,1.23918328352929,1.49725109029938,0.224533432912558,0.221998810033701,0.781458930476891,0.12025978460874,0.432439077873614,6,FALSE
"104","3_46_7",0,0.219538114723409,1.27752905710031,1.55012592045819,0.231739019429714,0.214377977999467,0.582576392254408,0.0183122952474003,0.203294061013061,4,FALSE
"105","3_46_9",0,0.17995392530558,1.30631658584853,1.62248918744313,0.23435978980374,0.13876225498262,0.947121942514938,0,0.399649231288851,7,FALSE
