"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","season",0.8253494547624,308886.692187765,0.00107073189542734,1967.43116043162,0.000962869516397978,308886.692187765,0.00107073189542734,1967.43116043162,0.000962869516397978,TRUE,0.6427298,0.901232402522345,0.844245193015804,0.897463143135966,0.0733502085164719,0.496551328818037,0.446492385949631,0.496551328818037,0.606953172481657,0,93873.5119738041,0.00135201,64656754.1763662,1e-04,"1_33_1",1,33,1,353,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"12","holiday",0.766118433381728,6120502.68732286,0.0212162505187554,244820.107492914,0.119816044010652,6120502.68732286,0.0212162505187554,244820.107492914,0.119816044010652,TRUE,0.6427298,0.901232402522345,0.844245193015804,0.897463143135966,0.0733502085164719,0.496551328818037,0.446492385949631,0.496551328818037,0.606953172481657,0,93873.5119738041,0.00135201,64656754.1763662,1e-04,"1_33_1",1,33,1,353,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"13","tv_S",499094.420622271,9982166.65590801,0.0346024108330793,63580.6793369937,0.0311166658314161,9982166.65590801,0.0346024108330793,63580.6793369937,0.0311166658314161,TRUE,0.6427298,0.901232402522345,0.844245193015804,0.897463143135966,0.0733502085164719,0.496551328818037,0.446492385949631,0.496551328818037,0.606953172481657,0,93873.5119738041,0.00135201,64656754.1763662,1e-04,"1_33_1",1,33,1,353,3,7774236.44,49517.4295541401,79802.6075462,30285.1779920599,24363.0140913827,0.220230475524517,0.427652081339945,0.492008860531529,1.28400605422132,0.778812527178032,1,FALSE,2.00380865907584,0.147946478183916,1.07247309412047,2.93559677816,0.479351554613111
"14","ooh_S",107151.570707588,4202762.59756899,0.014568552404293,26769.1885195477,0.0131009593232876,4202762.59756899,0.014568552404293,26769.1885195477,0.0131009593232876,TRUE,0.6427298,0.901232402522345,0.844245193015804,0.897463143135966,0.0733502085164719,0.496551328818037,0.446492385949631,0.496551328818037,0.606953172481657,0,93873.5119738041,0.00135201,64656754.1763662,1e-04,"1_33_1",1,33,1,353,3,24719081.6,157446.379617834,158363.850920913,917.471303078462,32922.4883795076,0.700248202805798,0.180053112133156,0.20910286066545,0.170020984823683,5.88162691233102,1,FALSE,0.194988251618398,0.010066309208302,0.132048419116156,0.258815742861019,0.487747585722404
"15","print_S",211238.073449308,3581205.56821142,0.0124139728999236,22810.2265491174,0.0111634258153452,3581205.56821142,0.0124139728999236,22810.2265491174,0.0111634258153452,TRUE,0.6427298,0.901232402522345,0.844245193015804,0.897463143135966,0.0733502085164719,0.496551328818037,0.446492385949631,0.496551328818037,0.606953172481657,0,93873.5119738041,0.00135201,64656754.1763662,1e-04,"1_33_1",1,33,1,353,3,1804904.93333333,11496.2097664544,16285.397522611,4789.18775615661,19040.8687275103,0.0511297893770449,0.153424608879414,1.6562735992406,1.98415190854268,0.503993668879155,1,FALSE,1.90174052879633,0.0460036462302706,1.61091787372434,2.19025226475489,0.260792283011845
"16","facebook_S",240511.61454482,5575658.87339024,0.0193275914591113,35513.7507859251,0.0173805867938069,5575658.87339024,0.0193275914591113,35513.7507859251,0.0173805867938069,TRUE,0.6427298,0.901232402522345,0.844245193015804,0.897463143135966,0.0733502085164719,0.496551328818037,0.446492385949631,0.496551328818037,0.606953172481657,0,93873.5119738041,0.00135201,64656754.1763662,1e-04,"1_33_1",1,33,1,353,3,1002234.0659765,6383.65647118789,6513.06637199084,129.409900802948,27035.3423067529,0.0283915322926395,0.238870197647484,4.23508727776545,5.56323024996936,0.179751682937356,1,FALSE,4.15277358329936,0.588349534514201,0.45970850814141,7.86892815096639,0.152162445803686
"17","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6529505,0.902671599601569,0.850604335351964,0.908205287187287,0.0726305528101418,0.481090682108515,0.422635471445861,0.481090682108515,0.551408268918813,0,55737.9876945955,0.000762136,64656754.1763662,1e-04,"1_36_4",1,36,4,389,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"18","trend",0.935472538339578,261858050.610309,0.907663109394854,1667885.67267713,0.810924249216312,261858050.610309,0.907663109394854,1667885.67267713,0.810924249216312,TRUE,0.6529505,0.902671599601569,0.850604335351964,0.908205287187287,0.0726305528101418,0.481090682108515,0.422635471445861,0.481090682108515,0.551408268918813,0,55737.9876945955,0.000762136,64656754.1763662,1e-04,"1_36_4",1,36,4,389,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"19","season",0.856652768266141,320601.944323565,0.00111128360187719,2042.05060078704,0.000992842841348341,320601.944323565,0.00111128360187719,2042.05060078704,0.000992842841348341,TRUE,0.6529505,0.902671599601569,0.850604335351964,0.908205287187287,0.0726305528101418,0.481090682108515,0.422635471445861,0.481090682108515,0.551408268918813,0,55737.9876945955,0.000762136,64656754.1763662,1e-04,"1_36_4",1,36,4,389,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"20","holiday",0.815899789276489,6518204.80393626,0.0225936686927293,260728.192157451,0.126765771142718,6518204.80393626,0.0225936686927293,260728.192157451,0.126765771142718,TRUE,0.6529505,0.902671599601569,0.850604335351964,0.908205287187287,0.0726305528101418,0.481090682108515,0.422635471445861,0.481090682108515,0.551408268918813,0,55737.9876945955,0.000762136,64656754.1763662,1e-04,"1_36_4",1,36,4,389,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"21","tv_S",405154.435517506,9701545.41976151,0.0336278944302561,61793.2829284173,0.0300438287744907,9701545.41976151,0.0336278944302561,61793.2829284173,0.0300438287744907,TRUE,0.6529505,0.902671599601569,0.850604335351964,0.908205287187287,0.0726305528101418,0.481090682108515,0.422635471445861,0.481090682108515,0.551408268918813,0,55737.9876945955,0.000762136,64656754.1763662,1e-04,"1_36_4",1,36,4,389,2,7774236.44,49517.4295541401,111771.424549872,62253.9949957316,14775.2823388965,0.220230475524517,0.489974423833112,0.298385487129171,1.24790974581698,0.801340003435361,3,FALSE,0.859342176772396,0.0298887187723638,0.424167221899021,1.29743244894563,0.567079118143058
"22","ooh_S",102987.879838604,4767805.75671933,0.0165263637610085,30368.1895332441,0.0147649816175811,4767805.75671933,0.0165263637610085,30368.1895332441,0.0147649816175811,TRUE,0.6529505,0.902671599601569,0.850604335351964,0.908205287187287,0.0726305528101418,0.481090682108515,0.422635471445861,0.481090682108515,0.551408268918813,0,55737.9876945955,0.000762136,64656754.1763662,1e-04,"1_36_4",1,36,4,389,2,24719081.6,157446.379617834,161531.581309351,4085.2016915167,31558.8286493746,0.700248202805798,0.240796984142159,0.200441755002411,0.192879567043435,5.18458235534514,3,FALSE,0.416687529828638,0.0159469281920915,0.183474658279498,0.649399543665993,0.616834508243877
"23","print_S",145050.30953195,3547098.1093924,0.0122950968732712,22592.9815884866,0.0109846837420181,3547098.1093924,0.0122950968732712,22592.9815884866,0.0109846837420181,TRUE,0.6529505,0.902671599601569,0.850604335351964,0.908205287187287,0.0726305528101418,0.481090682108515,0.422635471445861,0.481090682108515,0.551408268918813,0,55737.9876945955,0.000762136,64656754.1763662,1e-04,"1_36_4",1,36,4,389,2,1804904.93333333,11496.2097664544,16394.0320947015,4897.82232824717,18665.5674558269,0.0511297893770449,0.179145412120514,1.62362794651613,1.96525481419209,0.508839867877945,3,FALSE,1.60755418368215,0.0703101579446441,0.584561778052822,2.63882902546608,0.248145068522597
"24","facebook_S",131769.230114741,1783656.49080278,0.00618258324600325,11360.8693681706,0.00552364266553164,1783656.49080278,0.00618258324600325,11360.8693681706,0.00552364266553164,TRUE,0.6529505,0.902671599601569,0.850604335351964,0.908205287187287,0.0726305528101418,0.481090682108515,0.422635471445861,0.481090682108515,0.551408268918813,0,55737.9876945955,0.000762136,64656754.1763662,1e-04,"1_36_4",1,36,4,389,2,1002234.0659765,6383.65647118789,6384.63487495065,0.978403762760536,9721.06870673184,0.0283915322926395,0.0900831799042145,1.52280573846777,1.77968056699901,0.56189858929923,3,FALSE,2.91939240833858,0.169929393844753,0.436506769958259,5.40137099943271,0.0180426533370202
"25","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6443027,0.904794219088058,0.852753520937114,0.912812346579496,0.0720154647501856,0.475194701633645,0.43478882900717,0.475194701633645,0.602971695977017,0,7979.37141248243,2.34136e-05,64656754.1763662,1e-04,"1_43_9",1,43,9,471,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"26","trend",0.946116745895706,264837583.762492,0.916457459886917,1686863.5908439,0.814827703304023,264837583.762492,0.916457459886917,1686863.5908439,0.814827703304023,TRUE,0.6443027,0.904794219088058,0.852753520937114,0.912812346579496,0.0720154647501856,0.475194701633645,0.43478882900717,0.475194701633645,0.602971695977017,0,7979.37141248243,2.34136e-05,64656754.1763662,1e-04,"1_43_9",1,43,9,471,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"27","season",0.905043538574492,338712.170103344,0.00117209684001678,2157.40235734614,0.00104211817569647,338712.170103344,0.00117209684001678,2157.40235734614,0.00104211817569647,TRUE,0.6443027,0.904794219088058,0.852753520937114,0.912812346579496,0.0720154647501856,0.475194701633645,0.43478882900717,0.475194701633645,0.602971695977017,0,7979.37141248243,2.34136e-05,64656754.1763662,1e-04,"1_43_9",1,43,9,471,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"28","holiday",0.854470949237878,6826348.9209689,0.0236222453910599,273053.956838756,0.13189681118062,6826348.9209689,0.0236222453910599,273053.956838756,0.13189681118062,TRUE,0.6443027,0.904794219088058,0.852753520937114,0.912812346579496,0.0720154647501856,0.475194701633645,0.43478882900717,0.475194701633645,0.602971695977017,0,7979.37141248243,2.34136e-05,64656754.1763662,1e-04,"1_43_9",1,43,9,471,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"29","tv_S",349887.045586831,7500550.11954306,0.0259552855476719,47774.2045830768,0.0230769966278841,7500550.11954306,0.0259552855476719,47774.2045830768,0.0230769966278841,TRUE,0.6443027,0.904794219088058,0.852753520937114,0.912812346579496,0.0720154647501856,0.475194701633645,0.43478882900717,0.475194701633645,0.602971695977017,0,7979.37141248243,2.34136e-05,64656754.1763662,1e-04,"1_43_9",1,43,9,471,1,7774236.44,49517.4295541401,94709.57202081,45192.1424666698,16525.9327003995,0.220230475524517,0.441805646528973,0.333739712444703,0.964795729771124,1.03648883296491,3,FALSE,0.859342176772396,0.0298887187723638,0.424167221899021,1.29743244894563,0.543212784784058
"30","ooh_S",78803.8600797802,3106129.39180419,0.0107486083057073,19784.2636420649,0.00955665069334991,3106129.39180419,0.0107486083057073,19784.2636420649,0.00955665069334991,TRUE,0.6443027,0.904794219088058,0.852753520937114,0.912812346579496,0.0720154647501856,0.475194701633645,0.43478882900717,0.475194701633645,0.602971695977017,0,7979.37141248243,2.34136e-05,64656754.1763662,1e-04,"1_43_9",1,43,9,471,1,24719081.6,157446.379617834,161689.207135544,4242.82751770914,19965.9188706081,0.700248202805798,0.182960647189476,0.12681091123893,0.125657151914746,7.95816222763403,3,FALSE,0.416687529828638,0.0159469281920915,0.183474658279498,0.649399543665993,0.58879192261625
"31","print_S",102196.494423336,2702302.68518464,0.0093511858080192,17212.1190139149,0.0083141941537119,2702302.68518464,0.0093511858080192,17212.1190139149,0.0083141941537119,TRUE,0.6443027,0.904794219088058,0.852753520937114,0.912812346579496,0.0720154647501856,0.475194701633645,0.43478882900717,0.475194701633645,0.602971695977017,0,7979.37141248243,2.34136e-05,64656754.1763662,1e-04,"1_43_9",1,43,9,471,1,1804904.93333333,11496.2097664544,15893.331073156,4397.12130670167,16687.8111214507,0.0511297893770449,0.15917400269538,1.45159243441654,1.49719945647995,0.66791368088731,3,FALSE,1.60755418368215,0.0703101579446441,0.584561778052822,2.63882902546608,0.289579422714644
"32","facebook_S",133871.996076844,3668053.24534352,0.012693118220608,23363.3964671562,0.0112855258647146,3668053.24534352,0.012693118220608,23363.3964671562,0.0112855258647146,TRUE,0.6443027,0.904794219088058,0.852753520937114,0.912812346579496,0.0720154647501856,0.475194701633645,0.43478882900717,0.475194701633645,0.602971695977017,0,7979.37141248243,2.34136e-05,64656754.1763662,1e-04,"1_43_9",1,43,9,471,1,1002234.0659765,6383.65647118789,6383.74788043501,0.0914092471184631,35943.0517696639,0.0283915322926395,0.216059703586171,5.63048026344931,3.65987683901929,0.273233238162179,3,FALSE,2.91939240833858,0.169929393844753,0.436506769958259,5.40137099943271,0.171451182800094
"33","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6437432,0.906097473077077,0.842087334560345,0.909117928758037,0.0715208632297605,0.492104812656003,0.443904952982686,0.492104812656003,0.657294001227938,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_45_11",1,45,11,495,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"34","trend",0.89471082862616,250448007.655928,0.868158596728594,1595210.23984667,0.775215368258571,250448007.655928,0.868158596728594,1595210.23984667,0.775215368258571,TRUE,0.6437432,0.906097473077077,0.842087334560345,0.909117928758037,0.0715208632297605,0.492104812656003,0.443904952982686,0.492104812656003,0.657294001227938,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_45_11",1,45,11,495,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"35","season",0.814511323086111,304830.525889153,0.00105667137891365,1941.59570630034,0.000943546369545338,304830.525889153,0.00105667137891365,1941.59570630034,0.000943546369545338,TRUE,0.6437432,0.906097473077077,0.842087334560345,0.909117928758037,0.0715208632297605,0.492104812656003,0.443904952982686,0.492104812656003,0.657294001227938,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_45_11",1,45,11,495,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"36","holiday",0.819952676298107,6550583.22589609,0.022707088766147,262023.329035844,0.127334006789213,6550583.22589609,0.022707088766147,262023.329035844,0.127334006789213,TRUE,0.6437432,0.906097473077077,0.842087334560345,0.909117928758037,0.0715208632297605,0.492104812656003,0.443904952982686,0.492104812656003,0.657294001227938,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_45_11",1,45,11,495,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"37","tv_S",432598.852546951,18983291.558182,0.0658041080649458,120912.685083962,0.0587592590325306,18983291.558182,0.0658041080649458,120912.685083962,0.0587592590325306,TRUE,0.6437432,0.906097473077077,0.842087334560345,0.909117928758037,0.0715208632297605,0.492104812656003,0.443904952982686,0.492104812656003,0.657294001227938,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_45_11",1,45,11,495,3,7774236.44,49517.4295541401,118256.494697961,68739.0651438208,69732.271646038,0.220230475524517,0.608859576887881,1.40823690312511,2.44182071187199,0.409530476639033,1,FALSE,2.00380865907584,0.147946478183916,1.07247309412047,2.93559677816,0.72169870380118
"38","ooh_S",139622.490804026,5569899.13592007,0.0193076234186035,35477.0645600004,0.0172405899740571,5569899.13592007,0.0193076234186035,35477.0645600004,0.0172405899740571,TRUE,0.6437432,0.906097473077077,0.842087334560345,0.909117928758037,0.0715208632297605,0.492104812656003,0.443904952982686,0.492104812656003,0.657294001227938,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_45_11",1,45,11,495,3,24719081.6,157446.379617834,162681.349191746,5234.96957391122,34736.1253030368,0.700248202805798,0.178645859218381,0.220621937369096,0.225327915739397,4.4379765228759,1,FALSE,0.194988251618398,0.010066309208302,0.132048419116156,0.258815742861019,0.61224580513978
"39","print_S",89772.8382759805,3454625.65111621,0.0119751919193384,22003.9850389568,0.0106931531274339,3454625.65111621,0.0119751919193384,22003.9850389568,0.0106931531274339,TRUE,0.6437432,0.906097473077077,0.842087334560345,0.909117928758037,0.0715208632297605,0.492104812656003,0.443904952982686,0.492104812656003,0.657294001227938,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_45_11",1,45,11,495,3,1804904.93333333,11496.2097664544,15091.5496288877,3595.33986243335,24454.8826392557,0.0511297893770449,0.110801749306645,2.12721263234204,1.91402083695131,0.52246035189085,1,FALSE,1.90174052879633,0.0460036462302706,1.61091787372434,2.19025226475489,0.276733473255568
"40","facebook_S",144439.911322701,3170623.27991336,0.0109907197234573,20195.0527383016,0.0098140764486495,3170623.27991336,0.0109907197234573,20195.0527383016,0.0098140764486495,TRUE,0.6437432,0.906097473077077,0.842087334560345,0.909117928758037,0.0715208632297605,0.492104812656003,0.443904952982686,0.492104812656003,0.657294001227938,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_45_11",1,45,11,495,3,1002234.0659765,6383.65647118789,6383.65650528098,3.40930837410269e-05,29477.6776325439,0.0283915322926395,0.101692814587092,4.61767918834432,3.16355568778651,0.316100014885366,1,FALSE,4.15277358329936,0.588349534514201,0.45970850814141,7.86892815096639,0.00884799478294888
"41","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6437432,0.906800459483341,0.843169167787949,0.908828942034737,0.0712526454826403,0.490416251840987,0.444610157098462,0.490416251840987,0.677303431163075,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_48_8",1,48,8,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"42","trend",0.908473071736137,254300343.245811,0.881337846732898,1619747.40920899,0.78681188840852,254300343.245811,0.881337846732898,1619747.40920899,0.78681188840852,TRUE,0.6437432,0.906800459483341,0.843169167787949,0.908828942034737,0.0712526454826403,0.490416251840987,0.444610157098462,0.490416251840987,0.677303431163075,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_48_8",1,48,8,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"43","season",0.822264354935675,307732.094853208,0.00106651819021089,1960.07703728158,0.000952131120174378,307732.094853208,0.00106651819021089,1960.07703728158,0.000952131120174378,TRUE,0.6437432,0.906800459483341,0.843169167787949,0.908828942034737,0.0712526454826403,0.490416251840987,0.444610157098462,0.490416251840987,0.677303431163075,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_48_8",1,48,8,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"44","holiday",0.821787627393012,6565242.60833373,0.0227533974585119,262609.704333349,0.127565839096994,6565242.60833373,0.0227533974585119,262609.704333349,0.127565839096994,TRUE,0.6437432,0.906800459483341,0.843169167787949,0.908828942034737,0.0712526454826403,0.490416251840987,0.444610157098462,0.490416251840987,0.677303431163075,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_48_8",1,48,8,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"45","tv_S",392986.652089672,16716062.3330247,0.057933458501864,106471.734605253,0.0517199324355155,16716062.3330247,0.057933458501864,106471.734605253,0.0517199324355155,TRUE,0.6437432,0.906800459483341,0.843169167787949,0.908828942034737,0.0712526454826403,0.490416251840987,0.444610157098462,0.490416251840987,0.677303431163075,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_48_8",1,48,8,525,5,7774236.44,49517.4295541401,118256.494697961,68739.0651438208,51607.4776604201,0.220230475524517,0.610840274930811,1.04220833199742,2.15018702634477,0.465075822590168,1,FALSE,2.00380865907584,0.147946478183916,1.07247309412047,2.93559677816,0.698326420553111
"46","ooh_S",108806.727514156,4311603.89414489,0.014942880703695,27462.4451856362,0.0133402147976753,4311603.89414489,0.014942880703695,27462.4451856362,0.0133402147976753,TRUE,0.6437432,0.906800459483341,0.843169167787949,0.908828942034737,0.0712526454826403,0.490416251840987,0.444610157098462,0.490416251840987,0.677303431163075,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_48_8",1,48,8,525,5,24719081.6,157446.379617834,160952.467844443,3506.08822660893,28526.6114832052,0.700248202805798,0.157555126059144,0.181183025944751,0.174424113481016,5.73315225769423,1,FALSE,0.194988251618398,0.010066309208302,0.132048419116156,0.258815742861019,0.569958492477071
"47","print_S",244818.91088976,3303327.46876827,0.0114484608287127,21040.3023488425,0.010220581264497,3303327.46876827,0.0114484608287127,21040.3023488425,0.010220581264497,TRUE,0.6437432,0.906800459483341,0.843169167787949,0.908828942034737,0.0712526454826403,0.490416251840987,0.444610157098462,0.490416251840987,0.677303431163075,0,33829.6858291251,0.000423262,64656754.1763662,1e-04,"1_48_8",1,48,8,525,5,1804904.93333333,11496.2097664544,17118.3031300906,5622.09336363622,13047.4904742243,0.0511297893770449,0.120710572801734,1.13493844834813,1.83019471428205,0.546389950859561,1,FALSE,1.90174052879633,0.0460036462302706,1.61091787372434,2.19025226475489,0.207300299663319
